"","x","yobs","lt","lw","n"
"5917",-1.9,-1.75404191589458,5,1.5,30
"5918",-1.2,-1.83630329667244,5,1.5,30
"5919",-1.1,-2.01234421428777,5,1.5,30
"5920",-0.899999999999999,-1.62867745635945,5,1.5,30
"5921",-0.7,-1.82322852437387,5,1.5,30
"5922",0.2,-1.92401765233884,5,1.5,30
"5923",0.300000000000001,-1.94939082639602,5,1.5,30
"5924",0.7,-2.04754249777011,5,1.5,30
"5925",0.800000000000001,-2.01642510978518,5,1.5,30
"5926",0.9,-2.02810763415819,5,1.5,30
"5927",1.1,-1.95497144448415,5,1.5,30
"5928",1.4,-1.99367308021718,5,1.5,30
"5929",1.6,-1.92106618064509,5,1.5,30
"5930",1.8,-1.80676126621944,5,1.5,30
"5931",1.9,-1.82485160080383,5,1.5,30
"5932",2,-1.59323712866592,5,1.5,30
"5933",2.1,-2.04109938739428,5,1.5,30
"5934",2.3,-1.83851119103474,5,1.5,30
"5935",2.4,-1.87579871528102,5,1.5,30
"5936",2.8,-1.72451038370409,5,1.5,30
"5937",3.5,-1.63702273607531,5,1.5,30
"5938",3.9,-1.50379442406029,5,1.5,30
"5939",4.5,-1.39095900252491,5,1.5,30
"5940",4.9,-1.24300864933951,5,1.5,30
"5941",-2.7,0.302160414711325,0.5,2,10
"5942",-1.9,0.91310840770698,0.5,2,10
"5943",-0.199999999999999,2.64960627686831,0.5,2,10
"5944",1,0.570336470944758,0.5,2,10
"5945",1.2,0.23421058330153,0.5,2,10
"5946",2.4,-0.524759474984437,0.5,2,10
"5947",2.9,-0.356160389240885,0.5,2,10
"5948",3.9,-0.670031090638,0.5,2,10
"5949",4.5,-0.656627706930171,0.5,2,10
"5950",4.7,-0.671525850048518,0.5,2,10
"5951",-4.9,0.563105863787185,0.5,2,12
"5952",-4.5,-0.519193969457776,0.5,2,12
"5953",-4.2,-0.758800661879399,0.5,2,12
"5954",-4.1,-0.681466702521974,0.5,2,12
"5955",-3.6,-1.24858344794918,0.5,2,12
"5956",-3.2,-1.03666217344629,0.5,2,12
"5957",-1.9,0.735524666648166,0.5,2,12
"5958",-1.6,0.786697924339886,0.5,2,12
"5959",-0.0999999999999996,2.08638963699847,0.5,2,12
"5960",2.1,1.27432962303564,0.5,2,12
"5961",3.2,0.557455068235285,0.5,2,12
"5962",4.3,2.38146947472004,0.5,2,12
"5963",-5,0.824903223871876,0.5,2,14
"5964",-3.8,2.01977742645061,0.5,2,14
"5965",-3.4,2.00152791085507,0.5,2,14
"5966",-3.2,1.70237860227714,0.5,2,14
"5967",-2.9,1.55216667061299,0.5,2,14
"5968",-2.4,1.76569830494296,0.5,2,14
"5969",-1.9,1.56512227504985,0.5,2,14
"5970",-0.5,0.375924898632496,0.5,2,14
"5971",1.3,0.948760595534342,0.5,2,14
"5972",2.1,0.215861270225064,0.5,2,14
"5973",2.2,-0.12006388857328,0.5,2,14
"5974",2.3,-0.242170885495103,0.5,2,14
"5975",3,0.373372906424991,0.5,2,14
"5976",4,0.730216677549814,0.5,2,14
"5977",-3.2,-1.1363223421962,0.5,2,16
"5978",-2.8,-0.810739057362563,0.5,2,16
"5979",-2.6,-0.723781730534719,0.5,2,16
"5980",-2.5,-0.508714533741845,0.5,2,16
"5981",-2.2,-0.40929758364883,0.5,2,16
"5982",-1.6,-0.181159804555869,0.5,2,16
"5983",-0.899999999999999,-1.00845750943971,0.5,2,16
"5984",-0.8,-0.741676912758223,0.5,2,16
"5985",-0.6,-0.334899073843342,0.5,2,16
"5986",-0.399999999999999,-0.313243663187721,0.5,2,16
"5987",0.2,-0.132063283282516,0.5,2,16
"5988",0.4,0.166969306859074,0.5,2,16
"5989",0.800000000000001,1.79915306199131,0.5,2,16
"5990",0.9,1.82346347737115,0.5,2,16
"5991",2,-0.534206577052833,0.5,2,16
"5992",3.4,-0.938618646854943,0.5,2,16
"5993",-5,2.38215309321686,0.5,2,18
"5994",-4.8,1.57795391617322,0.5,2,18
"5995",-4.6,0.786085758841504,0.5,2,18
"5996",-3.2,-2.26675229539341,0.5,2,18
"5997",-2.8,-1.73160395416973,0.5,2,18
"5998",-1.6,1.5343958242952,0.5,2,18
"5999",-0.899999999999999,-0.139883288062946,0.5,2,18
"6000",-0.199999999999999,-0.913850070506445,0.5,2,18
"6001",0.2,0.185570744356715,0.5,2,18
"6002",0.4,0.581805081165391,0.5,2,18
"6003",1,-1.04223602977296,0.5,2,18
"6004",1.6,-0.0597869368511103,0.5,2,18
"6005",2.2,0.192304585183339,0.5,2,18
"6006",2.7,-0.147450382976263,0.5,2,18
"6007",3.2,1.1295238169152,0.5,2,18
"6008",3.7,1.27032247675409,0.5,2,18
"6009",4.6,-1.20054721197703,0.5,2,18
"6010",5,-1.26161709119631,0.5,2,18
"6011",-4.7,-0.500712987654235,0.5,2,20
"6012",-4,-0.70205000006159,0.5,2,20
"6013",-3.9,-0.816193367452734,0.5,2,20
"6014",-3.8,-0.401741055708711,0.5,2,20
"6015",-2.2,1.06066736383367,0.5,2,20
"6016",-0.899999999999999,0.186067647826376,0.5,2,20
"6017",0.7,0.352691588430635,0.5,2,20
"6018",1.3,0.31110737931267,0.5,2,20
"6019",1.5,0.0414763292649992,0.5,2,20
"6020",2,-0.344843364965017,0.5,2,20
"6021",2.2,-0.642663457398432,0.5,2,20
"6022",2.8,0.0627283191289449,0.5,2,20
"6023",3,0.612178510162793,0.5,2,20
"6024",3.2,0.597709337196915,0.5,2,20
"6025",3.8,0.224286786090528,0.5,2,20
"6026",3.9,0.511904184466044,0.5,2,20
"6027",4.3,0.613312147804849,0.5,2,20
"6028",4.4,0.700255521681437,0.5,2,20
"6029",4.6,0.56025005461442,0.5,2,20
"6030",4.8,0.418408277379361,0.5,2,20
"6031",-5,0.025089675592293,0.5,2,22
"6032",-4.8,-0.110493423290339,0.5,2,22
"6033",-4.6,-0.237405088347916,0.5,2,22
"6034",-3.5,-0.395591074714537,0.5,2,22
"6035",-3.1,-0.918565172367704,0.5,2,22
"6036",-2.9,-1.61507005495681,0.5,2,22
"6037",-2.8,-1.94304789215164,0.5,2,22
"6038",-2.5,-2.44140361846644,0.5,2,22
"6039",-2.4,-2.31071069345463,0.5,2,22
"6040",-2.3,-2.06075472283677,0.5,2,22
"6041",-0.899999999999999,-0.950024850095365,0.5,2,22
"6042",-0.3,0.941598210092936,0.5,2,22
"6043",-0.0999999999999996,1.32257897749632,0.5,2,22
"6044",0.2,0.885639419212092,0.5,2,22
"6045",0.300000000000001,0.985963003719232,0.5,2,22
"6046",0.7,-0.225503567548443,0.5,2,22
"6047",1.9,-0.109301184116243,0.5,2,22
"6048",2.3,-0.939453451967624,0.5,2,22
"6049",2.7,-0.911990108092315,0.5,2,22
"6050",4,-0.834912005719924,0.5,2,22
"6051",4.5,-1.4061389132998,0.5,2,22
"6052",4.8,-1.25708200579197,0.5,2,22
"6053",-4.9,-0.199038237545007,0.5,2,24
"6054",-3.6,-0.086265979705263,0.5,2,24
"6055",-3,-0.411707104156484,0.5,2,24
"6056",-2.7,0.14569278673358,0.5,2,24
"6057",-2.2,-0.772613999592471,0.5,2,24
"6058",-2,-1.5143924418846,0.5,2,24
"6059",-1.8,-1.52660956348605,0.5,2,24
"6060",-1.7,-1.49021825904489,0.5,2,24
"6061",-1.4,-0.421329927710263,0.5,2,24
"6062",-1.3,-0.100471969249084,0.5,2,24
"6063",-0.6,0.631238709450792,0.5,2,24
"6064",-0.3,-0.0190973827350776,0.5,2,24
"6065",0.300000000000001,-0.0797783460664212,0.5,2,24
"6066",0.7,0.554564337484214,0.5,2,24
"6067",0.9,0.992113061206678,0.5,2,24
"6068",1.6,-0.734275294326155,0.5,2,24
"6069",1.8,-1.10814693447879,0.5,2,24
"6070",2.3,-0.547601770581711,0.5,2,24
"6071",2.4,-0.517905944825929,0.5,2,24
"6072",2.7,-0.127436440722585,0.5,2,24
"6073",3.3,1.02598398925807,0.5,2,24
"6074",3.8,0.916601429642425,0.5,2,24
"6075",4.3,0.781694114682196,0.5,2,24
"6076",4.9,0.273058843005353,0.5,2,24
"6077",-4.3,-0.601018038540889,0.5,2,26
"6078",-3.7,-0.820727172290601,0.5,2,26
"6079",-3,0.572375399460418,0.5,2,26
"6080",-2.9,0.883740615116911,0.5,2,26
"6081",-2.8,0.947520510383628,0.5,2,26
"6082",-2.5,1.42539840725192,0.5,2,26
"6083",-2.4,1.51289482413687,0.5,2,26
"6084",-2.1,1.02919227312947,0.5,2,26
"6085",-1.6,1.07826720751088,0.5,2,26
"6086",-1.5,0.831053875791105,0.5,2,26
"6087",-1.4,0.828393763492995,0.5,2,26
"6088",-1,-0.114338016286329,0.5,2,26
"6089",-0.5,-0.851219324322868,0.5,2,26
"6090",0,-0.0239098073424623,0.5,2,26
"6091",0.5,1.82272795903976,0.5,2,26
"6092",1.2,2.65562276401512,0.5,2,26
"6093",1.4,1.98695555536339,0.5,2,26
"6094",2,0.719501092912848,0.5,2,26
"6095",2.8,1.89106198548018,0.5,2,26
"6096",3,1.75404239768839,0.5,2,26
"6097",3.4,1.92366320196577,0.5,2,26
"6098",3.5,1.89758346114524,0.5,2,26
"6099",4,1.02274746663542,0.5,2,26
"6100",4.1,1.07324425739859,0.5,2,26
"6101",4.2,0.895199525453043,0.5,2,26
"6102",4.4,0.854263320119455,0.5,2,26
"6103",-4.2,0.885045118927768,0.5,2,28
"6104",-3.9,0.32161384593604,0.5,2,28
"6105",-3.6,-0.120044945725027,0.5,2,28
"6106",-3.3,-1.20104250820325,0.5,2,28
"6107",-3.1,-1.05277713023517,0.5,2,28
"6108",-2.9,-0.853014591982339,0.5,2,28
"6109",-2.5,-0.965288697971946,0.5,2,28
"6110",-1.9,-0.938142041595255,0.5,2,28
"6111",-1.6,-0.133391795706793,0.5,2,28
"6112",-1.5,0.169042690466262,0.5,2,28
"6113",-1.2,1.17859980109913,0.5,2,28
"6114",-0.899999999999999,1.37587406935444,0.5,2,28
"6115",-0.8,1.35355113919983,0.5,2,28
"6116",-0.399999999999999,0.246136097405454,0.5,2,28
"6117",0.100000000000001,-0.481365243504146,0.5,2,28
"6118",0.300000000000001,-0.648956795398655,0.5,2,28
"6119",0.800000000000001,-0.401479572241354,0.5,2,28
"6120",0.9,0.0218969247748946,0.5,2,28
"6121",1.1,0.869175598436908,0.5,2,28
"6122",1.3,1.48253133104758,0.5,2,28
"6123",1.5,1.52525535982417,0.5,2,28
"6124",1.9,1.13670273948367,0.5,2,28
"6125",2.6,1.76030872076914,0.5,2,28
"6126",2.9,1.48066841891735,0.5,2,28
"6127",3.8,-0.996600259710083,0.5,2,28
"6128",3.9,-1.39835471313323,0.5,2,28
"6129",4.1,-1.29107539981615,0.5,2,28
"6130",4.3,-1.85327354897758,0.5,2,28
"6131",-4.7,0.237593439859014,0.5,2,30
"6132",-4.2,-1.12234235723778,0.5,2,30
"6133",-4.1,-1.32815584031935,0.5,2,30
"6134",-3.8,-0.513094968719152,0.5,2,30
"6135",-3.2,-0.17707832653512,0.5,2,30
"6136",-2.7,-1.36095236817545,0.5,2,30
"6137",-2.5,-1.30627568438404,0.5,2,30
"6138",-2,-0.140292964534535,0.5,2,30
"6139",-1.8,-0.0414823164642633,0.5,2,30
"6140",-1.6,0.135132123181016,0.5,2,30
"6141",-1.4,0.47910063727733,0.5,2,30
"6142",-1.3,0.652024698942302,0.5,2,30
"6143",-1.1,0.935544147490702,0.5,2,30
"6144",-1,0.945633535104443,0.5,2,30
"6145",-0.899999999999999,0.807968893071958,0.5,2,30
"6146",-0.3,0.819095148695554,0.5,2,30
"6147",0,0.767452324548015,0.5,2,30
"6148",0.5,-0.170267749567008,0.5,2,30
"6149",0.9,0.0520170875942398,0.5,2,30
"6150",1.1,0.904322381907852,0.5,2,30
"6151",2.7,2.15902995269667,0.5,2,30
"6152",2.9,1.97515030653602,0.5,2,30
"6153",3.6,-1.09362589948833,0.5,2,30
"6154",3.7,-1.08996217781999,0.5,2,30
"6155",3.9,-0.988937895689404,0.5,2,30
"6156",4.2,-0.713561709062901,0.5,2,30
"6157",4.4,-0.281058416768696,0.5,2,30
"6158",4.6,0.527310727168819,0.5,2,30
"6159",4.7,0.55880504237927,0.5,2,30
"6160",4.8,0.948372870945043,0.5,2,30
"6161",-4,0.333634976223838,1,2,10
"6162",-2.1,0.797558268814235,1,2,10
"6163",-1.5,0.161473860079412,1,2,10
"6164",-0.0999999999999996,0.193999887688766,1,2,10
"6165",0.7,0.127836056332307,1,2,10
"6166",1.2,0.266877953287088,1,2,10
"6167",2,0.308525370787266,1,2,10
"6168",2.1,0.406057443940199,1,2,10
"6169",3,-0.402472000988457,1,2,10
"6170",3.6,-0.973057684779495,1,2,10
"6171",-4.8,0.130153840147437,1,2,12
"6172",-2.5,-0.0985831363760011,1,2,12
"6173",-0.8,0.395856535914884,1,2,12
"6174",-0.399999999999999,0.32668627995984,1,2,12
"6175",-0.0999999999999996,-0.0142235546969845,1,2,12
"6176",0.800000000000001,-1.04736424027854,1,2,12
"6177",1.2,-0.972107460266655,1,2,12
"6178",2,-0.0918235209233656,1,2,12
"6179",2.4,-0.244518595776806,1,2,12
"6180",2.6,-0.43548792041251,1,2,12
"6181",3.3,-1.88619623631474,1,2,12
"6182",3.8,-3.11538239549448,1,2,12
"6183",-4.5,1.79267699045143,1,2,14
"6184",-4.1,1.30936474349131,1,2,14
"6185",-4,1.22323159287251,1,2,14
"6186",-3.6,0.234383014156635,1,2,14
"6187",-1.9,-1.36666300675377,1,2,14
"6188",-1.7,-1.18830188758032,1,2,14
"6189",-1.5,-0.97914886555926,1,2,14
"6190",-1.1,-0.406103434617313,1,2,14
"6191",0.5,0.292646553436124,1,2,14
"6192",0.600000000000001,0.584503324673924,1,2,14
"6193",1.8,0.162516350877156,1,2,14
"6194",3,1.75415871676773,1,2,14
"6195",3.6,2.58463665670593,1,2,14
"6196",4.9,0.223316996292078,1,2,14
"6197",-4.8,1.53954045373712,1,2,16
"6198",-4.7,1.53372726970613,1,2,16
"6199",-4.2,1.36221258323584,1,2,16
"6200",-3.7,1.10129240645352,1,2,16
"6201",-3.3,0.872991047536344,1,2,16
"6202",-3,0.372222355670707,1,2,16
"6203",-1.9,0.162801894452593,1,2,16
"6204",0.7,-0.988464195931318,1,2,16
"6205",1.4,-0.225706514932613,1,2,16
"6206",2.2,-0.433079090746199,1,2,16
"6207",2.3,-0.762910982957879,1,2,16
"6208",2.7,-1.40867262097763,1,2,16
"6209",3.1,-1.90680646534748,1,2,16
"6210",3.6,-2.4466550924273,1,2,16
"6211",4.1,-2.44548528047316,1,2,16
"6212",4.3,-2.10190937767478,1,2,16
"6213",-4.9,-0.865742838930195,1,2,18
"6214",-3.9,-2.03617466463263,1,2,18
"6215",-3.5,-2.59800179852183,1,2,18
"6216",-3.2,-2.43126441636105,1,2,18
"6217",-3,-2.45446605984622,1,2,18
"6218",-2.2,-2.22922778940998,1,2,18
"6219",-1.4,-0.97225092185819,1,2,18
"6220",0.100000000000001,-0.0939978019169116,1,2,18
"6221",0.5,-0.871661555161737,1,2,18
"6222",1,-1.48301657888142,1,2,18
"6223",1.1,-1.49472087079104,1,2,18
"6224",1.2,-1.30234699454317,1,2,18
"6225",1.5,-1.10187959702302,1,2,18
"6226",3.7,2.05168604661795,1,2,18
"6227",4.2,1.3652863723768,1,2,18
"6228",4.4,1.2496567606945,1,2,18
"6229",4.6,1.12920927153035,1,2,18
"6230",5,0.815238261130427,1,2,18
"6231",-4.1,1.8431760525897,1,2,20
"6232",-3.8,1.38099362761008,1,2,20
"6233",-3.6,1.07453169155388,1,2,20
"6234",-3.3,0.768919493272599,1,2,20
"6235",-3.1,0.549913123548364,1,2,20
"6236",-1.6,-1.04273651975345,1,2,20
"6237",-1.5,-1.03340991010934,1,2,20
"6238",-1.3,-1.00782930630517,1,2,20
"6239",-1.1,-1.25006807368909,1,2,20
"6240",-1,-1.32685214670987,1,2,20
"6241",-0.199999999999999,-1.24213296670169,1,2,20
"6242",0.800000000000001,-0.342691720965349,1,2,20
"6243",1.3,0.437123585012601,1,2,20
"6244",1.4,0.565014992867389,1,2,20
"6245",1.6,0.739671275058722,1,2,20
"6246",2.2,0.805433970184148,1,2,20
"6247",2.9,0.230499615184097,1,2,20
"6248",4.2,-0.376916190743665,1,2,20
"6249",4.7,-0.209217041898286,1,2,20
"6250",4.9,-0.323544185374007,1,2,20
"6251",-4.8,1.57023102980855,1,2,22
"6252",-4.3,1.54491973543705,1,2,22
"6253",-3,1.46827096277551,1,2,22
"6254",-2.6,1.03662182641218,1,2,22
"6255",-2.4,0.911773861923264,1,2,22
"6256",-2.1,0.717077509782464,1,2,22
"6257",-1.7,0.471101349471766,1,2,22
"6258",-1.3,0.761168527106822,1,2,22
"6259",-1,0.583771373348137,1,2,22
"6260",-0.899999999999999,0.696874495464911,1,2,22
"6261",-0.0999999999999996,0.2703514887381,1,2,22
"6262",1.4,0.898716955402866,1,2,22
"6263",1.5,1.15496695646495,1,2,22
"6264",1.8,1.37551185662537,1,2,22
"6265",2.1,1.56485570601064,1,2,22
"6266",2.3,1.58332580275791,1,2,22
"6267",2.4,1.44456091505614,1,2,22
"6268",3.2,0.492913730767193,1,2,22
"6269",4.1,-1.212503658365,1,2,22
"6270",4.3,-1.22970703964055,1,2,22
"6271",4.4,-1.42583825609714,1,2,22
"6272",4.7,-1.21658175267815,1,2,22
"6273",-4.7,1.49018852595949,1,2,24
"6274",-4.5,1.33745010178552,1,2,24
"6275",-4,0.855189362728387,1,2,24
"6276",-3.3,-0.276309132871219,1,2,24
"6277",-3.2,-0.382780726466565,1,2,24
"6278",-2.9,-0.301583668208109,1,2,24
"6279",-2.8,-0.358994128106954,1,2,24
"6280",-2.7,-0.211871591601704,1,2,24
"6281",-2.4,0.0910739795596924,1,2,24
"6282",-2.3,0.224214316600085,1,2,24
"6283",-1.6,1.30771584283904,1,2,24
"6284",-1.5,1.22416413961894,1,2,24
"6285",-1.2,1.12424436195833,1,2,24
"6286",-0.5,0.595193006232202,1,2,24
"6287",0,-0.13657049916461,1,2,24
"6288",0.100000000000001,0.144947062113384,1,2,24
"6289",1.4,-1.03222122789791,1,2,24
"6290",2.1,-0.837988150968778,1,2,24
"6291",2.3,-0.566433942077406,1,2,24
"6292",2.7,-0.186120413395297,1,2,24
"6293",2.9,-0.0793329450189827,1,2,24
"6294",3.2,0.000680284454247532,1,2,24
"6295",3.9,0.389431206330176,1,2,24
"6296",4.9,0.256842720559621,1,2,24
"6297",-4.9,-0.362006233367127,1,2,26
"6298",-4.7,-1.04370852376775,1,2,26
"6299",-4,-1.51497913512197,1,2,26
"6300",-3.9,-1.64505790715953,1,2,26
"6301",-3.4,-1.80266110403398,1,2,26
"6302",-3.3,-1.62002325459953,1,2,26
"6303",-2.8,-1.53604538122675,1,2,26
"6304",-2.7,-1.55626117497003,1,2,26
"6305",-2.4,-1.19466681212523,1,2,26
"6306",-2.2,-0.703788080161014,1,2,26
"6307",-2,-0.237592798480816,1,2,26
"6308",-1.9,-0.102552193143317,1,2,26
"6309",-1.4,0.619031771812108,1,2,26
"6310",-1.1,1.22392811665892,1,2,26
"6311",-0.399999999999999,0.0685378146935692,1,2,26
"6312",-0.199999999999999,-0.297010314368085,1,2,26
"6313",0.4,-1.30328337767319,1,2,26
"6314",1.8,0.550490504265586,1,2,26
"6315",2.1,0.891426207584822,1,2,26
"6316",2.4,0.677054537553738,1,2,26
"6317",2.6,0.416276841818162,1,2,26
"6318",2.7,0.446593613308053,1,2,26
"6319",3.1,0.337467758659313,1,2,26
"6320",3.2,0.223263651396617,1,2,26
"6321",3.6,0.224453611079198,1,2,26
"6322",4.5,-0.153629789507295,1,2,26
"6323",-3.7,-0.114706773831832,1,2,28
"6324",-3.6,-0.144341429460179,1,2,28
"6325",-3.5,0.0868454251183585,1,2,28
"6326",-2.9,0.00506397372180563,1,2,28
"6327",-2.5,0.219278388726054,1,2,28
"6328",-1.6,0.408046748584968,1,2,28
"6329",-1.4,0.260924352674164,1,2,28
"6330",-0.899999999999999,0.600184161066667,1,2,28
"6331",-0.399999999999999,1.01092314823567,1,2,28
"6332",0.300000000000001,-0.234508807828544,1,2,28
"6333",0.4,-0.16593338929904,1,2,28
"6334",0.600000000000001,-0.563747845060013,1,2,28
"6335",0.800000000000001,-0.962969471129114,1,2,28
"6336",1.4,-0.73149659959487,1,2,28
"6337",1.6,-0.42369703053735,1,2,28
"6338",1.8,-0.150131033760841,1,2,28
"6339",2.2,0.564446728798957,1,2,28
"6340",2.3,0.590044553796664,1,2,28
"6341",2.6,0.727165903526968,1,2,28
"6342",2.7,0.617737136606669,1,2,28
"6343",2.8,0.706474791050787,1,2,28
"6344",2.9,0.775184079951276,1,2,28
"6345",3,0.328296662536288,1,2,28
"6346",3.4,-0.27184789829861,1,2,28
"6347",3.6,-0.654146280991311,1,2,28
"6348",4.3,-0.65374479992575,1,2,28
"6349",4.4,-0.564051974305574,1,2,28
"6350",5,0.365599972928112,1,2,28
"6351",-4.7,0.022174747188936,1,2,30
"6352",-4.6,0.244490317091814,1,2,30
"6353",-4,0.379706852415887,1,2,30
"6354",-3.4,-0.0858339399800535,1,2,30
"6355",-2.9,-0.374921431322616,1,2,30
"6356",-2.2,-1.47047119267721,1,2,30
"6357",-1.8,-1.19740133379475,1,2,30
"6358",-1.6,-1.3444685983982,1,2,30
"6359",-1.5,-1.11938335480452,1,2,30
"6360",-0.899999999999999,-0.491271923012506,1,2,30
"6361",-0.5,-0.168124359542962,1,2,30
"6362",-0.199999999999999,0.0116848926491925,1,2,30
"6363",0.100000000000001,-0.0454194024587022,1,2,30
"6364",0.2,0.14551631895485,1,2,30
"6365",0.4,-0.00888577575823127,1,2,30
"6366",0.9,0.0268097704414741,1,2,30
"6367",1.1,0.141477751275586,1,2,30
"6368",1.3,0.0650051052309655,1,2,30
"6369",1.4,0.323206124767306,1,2,30
"6370",1.7,0.681974859048796,1,2,30
"6371",1.8,0.731783186548677,1,2,30
"6372",1.9,0.590668720810299,1,2,30
"6373",2,0.811766177280025,1,2,30
"6374",3.2,-0.166566344830993,1,2,30
"6375",3.7,0.247088860041811,1,2,30
"6376",3.9,0.076086939714393,1,2,30
"6377",4.5,0.124408841749221,1,2,30
"6378",4.7,0.0460530019310491,1,2,30
"6379",4.9,0.205092094954235,1,2,30
"6380",5,0.345994982638297,1,2,30
"6381",-3.3,1.55087999969559,1.5,2,10
"6382",-2.1,1.71038381593053,1.5,2,10
"6383",-1.6,1.06386946868305,1.5,2,10
"6384",0.100000000000001,-0.465490507718966,1.5,2,10
"6385",0.5,-0.454109905019104,1.5,2,10
"6386",1.7,-0.129362687656997,1.5,2,10
"6387",3.4,0.109439418239751,1.5,2,10
"6388",4,-0.157044005284672,1.5,2,10
"6389",4.7,-0.505836475731616,1.5,2,10
"6390",4.9,-0.55933118113712,1.5,2,10
"6391",-5,0.270037368380066,1.5,2,12
"6392",-4.1,-0.434359255734319,1.5,2,12
"6393",-3.4,-0.967943546256157,1.5,2,12
"6394",-3,-1.01431838880781,1.5,2,12
"6395",-2.8,-0.976542418654184,1.5,2,12
"6396",-2.4,-0.509821737974648,1.5,2,12
"6397",-1.7,0.32306892788808,1.5,2,12
"6398",-1.1,0.790819543596903,1.5,2,12
"6399",0.300000000000001,0.30834183663965,1.5,2,12
"6400",2.1,0.505778026807741,1.5,2,12
"6401",3,0.39996337030173,1.5,2,12
"6402",3.3,0.062753208247634,1.5,2,12
"6403",-4.4,-0.170619223953204,1.5,2,14
"6404",-4.3,0.234642562738848,1.5,2,14
"6405",-3.2,-0.614404058357573,1.5,2,14
"6406",-2.4,-0.529777793006604,1.5,2,14
"6407",-2,-0.343840041684034,1.5,2,14
"6408",-1.5,-0.589410056298117,1.5,2,14
"6409",-0.7,0.126314282417255,1.5,2,14
"6410",0.7,1.50195606509274,1.5,2,14
"6411",1.4,1.52526171987105,1.5,2,14
"6412",2,1.57443177750078,1.5,2,14
"6413",2.2,1.0697337035475,1.5,2,14
"6414",3.1,1.02005097292572,1.5,2,14
"6415",4.1,0.962935459986312,1.5,2,14
"6416",5,0.518279077981616,1.5,2,14
"6417",-4.5,0.978498564332502,1.5,2,16
"6418",-4.4,0.751399575097811,1.5,2,16
"6419",-3.9,0.801243927188522,1.5,2,16
"6420",-3.6,0.273717098329384,1.5,2,16
"6421",-3.1,0.0476655519002045,1.5,2,16
"6422",-2.6,-0.0850545058049824,1.5,2,16
"6423",-2.3,0.03085581992886,1.5,2,16
"6424",0.2,1.5060437962923,1.5,2,16
"6425",0.300000000000001,1.59529822588651,1.5,2,16
"6426",2.1,-0.0416296040885405,1.5,2,16
"6427",2.2,-0.0164211100732871,1.5,2,16
"6428",2.3,-0.0430189849742153,1.5,2,16
"6429",2.8,-0.228732250574611,1.5,2,16
"6430",3.1,-0.37668717356146,1.5,2,16
"6431",3.2,-0.308340568799902,1.5,2,16
"6432",3.3,-0.396329588251101,1.5,2,16
"6433",-4.7,-1.21883621897238,1.5,2,18
"6434",-4.6,-1.38622452078745,1.5,2,18
"6435",-4.4,-1.43034074588655,1.5,2,18
"6436",-4.3,-1.33679396001621,1.5,2,18
"6437",-3.4,-1.84939637179209,1.5,2,18
"6438",-2.2,-1.43082231425442,1.5,2,18
"6439",-0.899999999999999,-1.20686119153978,1.5,2,18
"6440",-0.6,-0.724008870466007,1.5,2,18
"6441",0.600000000000001,-0.858214174297526,1.5,2,18
"6442",0.800000000000001,-1.08872378674025,1.5,2,18
"6443",0.9,-1.00403283165488,1.5,2,18
"6444",1.7,-0.91365309623971,1.5,2,18
"6445",2.4,-0.830031456446211,1.5,2,18
"6446",3.5,-0.619243350431498,1.5,2,18
"6447",4,0.0704540515421657,1.5,2,18
"6448",4.7,0.684069907154658,1.5,2,18
"6449",4.9,0.875710034347359,1.5,2,18
"6450",5,0.916069991935153,1.5,2,18
"6451",-4.2,-0.637644454814246,1.5,2,20
"6452",-4.1,-0.632080617024999,1.5,2,20
"6453",-4,-0.439645667893217,1.5,2,20
"6454",-3.2,0.0800291468548166,1.5,2,20
"6455",-2.7,0.285693406821918,1.5,2,20
"6456",-2.5,0.438099349734441,1.5,2,20
"6457",-2.3,0.342687662464245,1.5,2,20
"6458",-1.9,0.394596813290604,1.5,2,20
"6459",-1.7,0.135222898775382,1.5,2,20
"6460",-1.5,0.175052293613517,1.5,2,20
"6461",-1.3,0.132797400995926,1.5,2,20
"6462",-0.5,-0.45025674860158,1.5,2,20
"6463",0.4,-0.28303577347853,1.5,2,20
"6464",0.9,0.0639131689537108,1.5,2,20
"6465",1,-0.0164668257642561,1.5,2,20
"6466",1.4,0.0733764692685383,1.5,2,20
"6467",1.9,0.333622022225464,1.5,2,20
"6468",2,0.341493098862448,1.5,2,20
"6469",3.5,1.33166195344118,1.5,2,20
"6470",3.8,1.46900871859118,1.5,2,20
"6471",-4.1,0.0722700806983455,1.5,2,22
"6472",-3.5,-0.385906843132385,1.5,2,22
"6473",-3.4,-0.27288080595993,1.5,2,22
"6474",-2.2,-0.879315921027432,1.5,2,22
"6475",-2.1,-1.04722741486074,1.5,2,22
"6476",-1.9,-1.04499341181391,1.5,2,22
"6477",-1.4,-1.03929737930067,1.5,2,22
"6478",-0.8,-0.754483551370549,1.5,2,22
"6479",0.2,-0.15515568161736,1.5,2,22
"6480",0.600000000000001,-0.051578537138328,1.5,2,22
"6481",0.7,-0.137778979081053,1.5,2,22
"6482",1.4,-0.0456895420657259,1.5,2,22
"6483",1.6,-0.0511759733862747,1.5,2,22
"6484",1.7,-0.15269231299647,1.5,2,22
"6485",3.1,-0.220177177588393,1.5,2,22
"6486",3.2,-0.259480774666254,1.5,2,22
"6487",3.3,-0.204041944323018,1.5,2,22
"6488",3.5,-0.192968536365165,1.5,2,22
